# downloaded from http://dustpedia.astro.noa.gr
# name,RA,DEC,dist_best,vhelio,HIflux,HIfluxerr,MHI,MHIerr,logMHI,logMHI_err,HI_ref,Flag
NGC4688,191.9436,4.33581,17.1,985.033049581,31.649999618530277,0.059999998000000006,2.1841272276752477E9,4140525.507452048,9.339277932873342,8.233080524915337E-4,Haynes2018,0.0
NGC4689,191.93985,13.76272,14.7231325251,1607.42208598,8.359999656677246,0.07,4.276797672679057E8,3581050.8451756304,8.631118705080876,0.003636522202066672,Haynes2018,0.0
NGC4691,192.057,-3.3329,4.61317611029,1124.89575439,4.739999771118164,nan,2.3806217238356855E7,nan,7.376690392337995,nan,Boselli2014,0.0
NGC4696,192.20535,-41.31113,36.1409935653,2971.08345786,1.9189052615599997,0.0,5.915149317770075E8,0.0,8.771965712119501,0.0,Bettoni2003_uplim,1.0
NGC4697,192.14955,-5.80069,12.2461703828,1238.78395688,14.500654051200002,0.0,5.13216002489955E8,0.0,8.710300189567139,0.0,Bettoni2003_uplim,1.0
NGC4698,192.0954,8.4875,21.8776239261,1007.01147462,31.114137504443168,0.16561084380239818,3.5145528211287766E9,1.8706867890955806E7,9.545870074826457,0.002311635828688985,Haynes2018,3.0
NGC4701,192.2976,3.38836,17.0608189448,722.290968405,47.610000610351555,0.10000000099999998,3.2704682569686694E9,6869288.518747402,9.514609938243936,9.121930717581606E-4,Haynes2018,0.0
NGC4710,192.4128,15.16779,10.8642625344,986.032068901,0.8399999738272421,0.10000000100634356,2.339870268148284E7,2785559.971511058,7.369191779038685,0.05194806935326257,Haynes2018,3.0
NGC4713,192.4911,5.31129,14.6554746764,650.36157736,47.650001525878906,0.100000001,2.4153201282244425E9,5068877.412110372,9.382974700597844,9.114273075612189E-4,Haynes2018,0.0
NGC4720,192.6783,-4.15578,20.2,1504.52309601,nan,nan,nan,nan,nan,nan,nan,
NGC4725,192.61095,25.50091,12.0781321978,1206.81533863,146.1737590731021,0.25195856601339783,5.032467467812706E9,8674424.882783448,9.70178097609023,7.485907490432098E-4,Haynes2018,3.0
NGC4731,192.7554,-6.3937,13.0617141589,1491.53584485,131.2,6.447197175,5.282581291567978E9,2.5958721935855147E8,9.722846188962922,0.021358530418247312,Springob2005,0.0
NGC4736,192.72075,41.11999,4.38530416586,313.692066499,78.09999999999998,3.9099999999999993,3.544561205458235E8,1.774549848059121E7,8.549562479901839,0.021760720407640655,Wong2006,0.0
NGC4746,192.9801,12.08304,30.6196386401,1778.25438971,17.600000381469723,0.10999999899999997,3.894258730948169E9,2.4339116409005925E7,9.590424802266261,0.00271437578215572,Haynes2018,0.0
NGC4747,192.94065,25.77581,12.3,1193.82808747,28.549999237060543,0.09000000299999998,1.0193617347596741E9,3213399.7276890315,9.00832832682515,0.0013690590347632536,Haynes2018,0.0
NGC4753,193.09185,-1.19948,19.9526319125,1240.78199552,2.9999999999999996,nan,2.8186012432688504E8,nan,8.450033639157377,nan,Courtois2009,0.0
NGC4754,193.0731,11.31364,15.9955801456,1315.70844452,1.3300000429153442,0.0,8.030889499825211E7,0.0,7.904763650318708,0.0,Boselli2014,1.0
NGC4758,193.1847,15.84656,13.4896323806,1240.78199552,13.069999694824219,0.100000001,5.61290651948104E8,4294496.353617077,8.74918780929403,0.0033228995659593252,Haynes2018,0.0
NGC4762,193.233,11.23077,10.8143375182,972.04579842,3.5999999046325684,0.0,9.936062897337505E7,0.0,7.997214332015289,0.0,Boselli2014,1.0
NGC4765,193.3104,4.46322,15.44,716.296852484,19.680000305175785,0.07000000000000002,1.107214324497461E9,3938262.2887670654,9.044231695799423,0.0015447531299699335,Haynes2018,0.0
NGC4771,193.33845,1.26915,17.9473439929,1127.89281235,11.6899995803833,0.119999997,8.886420754630276E8,9122074.465339134,8.948726872385395,0.0044582693912671445,Haynes2018,0.0
NGC4772,193.3716,2.16833,27.2897696781,1033.98499626,14.323798732699146,0.1610546601308251,2.517502749667843E9,2.830642613501191E7,9.400969953571202,0.004883348298874601,Haynes2018,3.0
NGC4775,193.44045,-6.62217,11.3240010462,1565.46327454,36.86,3.570625917,1.1154937350210643E9,1.0805780903514619E8,9.047467135486354,0.04220241766327515,Springob2005,0.0
NGC4779,193.46175,9.70993,38.9045281684,2843.2089849,8.8100004196167,0.100000001,3.1469383665174203E9,3.5720071095608205E7,9.497888237243215,0.004929774353248817,Haynes2018,0.0
NGC4789A,193.5225,27.14974,4.03645343331,374.632245023,67.75,0.07,2.6050807858896935E8,269159.6395404477,8.415821195705446,4.487177074610216E-4,Haynes2018,0.0
NGC4791,193.68315,8.0531,41.0294920808,2520.52574452,0.8700000047683717,0.07999999800000002,3.4563963622867054E8,3.178295417090692E7,8.538623539386602,0.040048255878224914,Haynes2018,0.0
NGC4793,193.66905,28.93779,26.7916816009,2475.56987511,28.829999923706055,0.090000003,4.883785609010729E9,1.5245949477624655E7,9.68875659080371,0.0013557624696050041,Haynes2018,0.0
NGC4795,193.7619,8.06548,44.6750409612,2784.26684501,6.3,0.9,2.9674435847668657E9,4.239205121095526E8,9.472382471162486,0.06246936830415084,Huchtmeier1989,0.0
NGC4799,193.8147,2.89661,44.1971600218,2778.27272909,7.329999923706054,0.129999995,3.3791284485612197E9,5.992997091027488E7,9.528804700635824,0.007703165318285521,Haynes2018,0.0
NGC4808,193.95405,4.30418,17.4582065012,761.252721887,69.6500015258789,0.090000003,5.009938394905381E9,6473718.070069097,9.69983238556442,5.611848646465134E-4,Haynes2018,0.0
NGC4826,194.1825,21.68195,4.40554917682,407.599882585,42.53762243287861,0.18826586379165475,1.948432306454834E8,862350.2456067107,8.28968532188451,0.0019221422129316323,Haynes2018,3.0
NGC4845,194.505,1.57587,18.5353216068,1104.91536799,1.8600005694363604,0.14000004178407194,1.5080833040649503E8,1.135116461527874E7,8.178425331916042,0.032750774265341676,Haynes2018,3.0
NGC4866,194.8626,14.17078,29.6483222287,1981.05531168,24.050151408863194,0.1329302509375348,4.989190215384728E9,2.7576304914382394E7,9.69803006195024,0.002400461497567008,Haynes2018,3.0
NGC4904,195.24435,-0.02752,16.5196155155,1186.83495223,14.630000114440916,0.11999999699999997,9.422284270886284E8,7728462.600063552,8.974156202790656,0.0035623038307281973,Haynes2018,0.0
NGC4941,196.0545,-5.55153,20.4173767566,1109.91046459,5.41,0.629931482,5.32242013788284E8,6.197338272263557E7,8.72610915363558,0.050798945030302356,Springob2005,0.0
NGC4945,196.3638,-49.46791,3.46736819996,563.446896515,290.0,9.09,8.228296345013832E8,2.579145302626764E7,8.91530992457429,0.01361734649881452,Meyer2004,0.0
NGC4961,196.44825,27.73387,36.9828043346,2529.5169184,14.510000228881836,0.090000003,4.683592499422543E9,2.9050539975790594E7,9.670579101824984,0.0026937977650653977,Haynes2018,0.0
NGC4981,197.20305,-6.77747,21.3796171392,1676.35441906,35.61000000000001,1.3777677750000004,3.8413495123526196E9,1.486236329883173E8,9.58448382405671,0.01681145131099626,Springob2005,0.0
NGC5010,198.10965,-15.7979,42.4085199345,2954.10012942,nan,nan,nan,nan,nan,nan,nan,
NGC5012,197.90445,22.9155,38.1944076258,2604.4433674,14.670000076293947,0.10999999900000001,5.050584906991864E9,3.787077940486795E7,9.70334167656803,0.003256529506312056,Haynes2018,0.0
NGC5014,197.8803,36.28206,6.39735178255,1130.88987031,6.099999999999999,0.48031496062992113,5.891722771082988E7,6821097.50092453,7.77024230337401,0.05050658559389065,Haynes2018,0.0
NGC5016,198.0279,24.09499,46.344731053,2606.44140604,8.880000114440918,0.0800901906871785,4.50117301709978E9,4.055110683317044E7,9.653325706768195,0.003912668618091253,Haynes2018,0.0
NGC5023,198.04905,44.03806,6.57657594736,406.600863265,54.970000000000006,6.710000000000002,5.610963188978602E8,6.84911096926441E7,8.749037419500835,0.053278523735066585,Springob2005,0.0
NGC5033,198.36465,36.59371,14.7231325251,875.140924374,216.53,16.6,1.1077213374351559E10,8.49220625383255E8,10.044430521371403,0.03336009884563218,Springob2005,0.0
NGC5055,198.9555,42.02922,9.03650156335,507.501814591,379.0,19.0,7.30385039695797E9,3.661560885018518E8,9.863551869066079,0.021790285653200847,Wong2006,0.0
NGC5103,200.1252,43.084,25.2457673403,1288.73492288,3.3300000000000005,0.4852285620000001,5.008796502678066E8,7.298531910280617E7,8.699733387537131,0.06373659093884587,Springob2005,0.0
NGC5116,200.73165,26.98081,41.6869273621,2884.16877702,6.260000228881836,0.100000001,2.5673561731808023E9,4.101207855540271E7,9.409486123177382,0.006938201591677462,Haynes2018,0.0
NGC5117,200.73525,28.31645,33.7287213855,2387.65617495,10.510000228881834,0.06999999999999999,2.821723689868537E9,1.8793592276900597E7,9.450514484315372,0.002892584465781667,Haynes2018,0.0
NGC5119,201.00135,-12.27641,42.7635172037,2858.1942747,nan,nan,nan,nan,nan,nan,nan,
NGC5122,201.0615,-10.65422,41.7531403605,2854.19819742,2.6,1.0,1.0697040543056736E9,4.114246362714147E8,9.029263641835065,0.17609125905568135,Theureau1998,0.0
NGC5128,201.3672,-43.01812,3.68128960708,551.458664674,230.56446372801778,nan,7.374020556377789E8,nan,8.86770434394395,nan,Huchtmeier1989,0.0
NGC5145,201.30795,43.26725,52.9663415977,1224.7976864,14.600000381469727,nan,9.666401376601114E9,nan,9.98526482432489,nan,Boselli2014,0.0
NGC5147,201.5817,2.1008,21.6,1088.93105887,18.940000534057614,0.10000000099999998,2.0854486092041016E9,1.1010816164073989E7,9.31919949218517,0.002293022765309516,Haynes2018,0.0
NGC5194,202.46955,47.19515,8.59013551687,460.547906549,205.413391185,nan,3.5771799339913645E9,nan,9.553540785934311,nan,Casasola2004,0.0
NGC5195,202.4976,47.26607,7.58577774922,471.537119069,121.37999999999998,14.54,1.648387699151138E9,1.9745886592237252E8,9.217059365006447,0.05227474325582815,Springob2005,0.0
NGC5236,204.25365,-29.86556,4.89778883899,507.501814591,360.99999999999994,18.099999999999998,2.043710232223698E9,1.0246857397021876E8,9.310419319316244,0.02179314965574619,Wong2006,0.0
NGC5240,203.9799,35.58825,42.657963121,2227.81308374,4.840000152587891,0.119999997,2.0785362697014697E9,5.153395432348151E7,9.31775760718901,0.010769838347558292,Haynes2018,0.0
NGC5248,204.3837,8.885,11.9674072052,1152.86829535,83.75050534583404,0.14796908134365885,2.8307373585357647E9,5001302.4456915455,9.451899576525113,7.67305489494774E-4,Haynes2018,3.0
NGC5273,205.5351,35.65444,17.0608189448,1082.93694295,5.7899999618530265,0.0,3.9773179668838286E8,0.0,8.599590312067969,0.0,Boselli2014,1.0
NGC5290,206.32965,41.71242,32.9609807718,2557.48945936,16.37,1.31,4.19721227343584E9,3.358795405131927E8,9.622960934150868,0.03482864440618627,Springob2005,0.0
NGC5300,207.0669,3.9508,18.4501454406,1170.85064311,15.9399995803833,0.100000001,1.2805598958545806E9,8033625.775701675,9.107399896612165,0.002724593459662472,Haynes2018,0.0
NGC5301,206.60265,46.10725,20.8929695668,1504.52309601,32.83,2.302853126,3.382074959928123E9,2.3723490394064385E8,9.52918322902233,0.030513601971231097,Springob2005,0.0
NGC5334,208.22685,-1.11455,32.62,1377.64764237,32.90999999999999,3.8032785419999993,8.264332819343997E9,9.550762588742311E8,9.917207798672992,0.05041493972271471,Springob2005,0.0
NGC5338,208.3605,5.20771,12.7057437306,807.20761061,0.8299999833106994,0.06999999999999999,3.162206810785217E7,2666921.4716660525,7.499990269721967,0.03671445947808527,Haynes2018,0.0
NGC5347,208.3242,33.4908,27.3,2367.67578855,11.399999618530272,0.06999999999999999,2.005128148903885E9,1.2312190852418875E7,9.302142133855616,0.002666754119527326,Haynes2018,0.0
NGC5348,208.5468,5.22723,15.9220924451,1449.57703341,17.440000534057614,0.10000000099999998,1.0434190924172782E9,5982907.545947621,9.01845877915232,0.002490247905763354,Haynes2018,0.0
NGC5350,208.3401,40.36394,27.6694108642,2315.7267839,29.900000000000002,2.5,5.402353714186419E9,4.517018155674285E8,9.732583015817792,0.036397223693112046,Huchtmeier1989,0.0
NGC5353,208.3614,40.28311,29.8,2235.8052383,18.2544129246,9.0,3.8257131294405813E9,1.8861969600000057E9,9.582712401401704,0.23454397902180535,Bettoni2003,0.0
NGC5354,208.3614,40.30323,30.85,2561.48553664,18.9,2.2,4.2450630389999995E9,4.9413432200000215E8,9.62788414388187,0.05078299207505488,Huchtmeier1989,0.0
NGC5355,208.43985,40.33868,37.65,2347.69540215,17.5,1.2,5.854367925E9,4.014423720000004E8,9.76748001272984,0.029827001066270675,Huchtmeier1989,0.0
NGC5356,208.74345,5.33361,19.4984442849,1370.65450712,4.869999885559083,0.10000000100000003,4.369591899487957E8,8972468.310640074,8.640440877685133,0.008919005189198081,Haynes2018,0.0
NGC5358,208.50165,40.27736,40.715456035,2409.63459999,11.187029751800004,nan,4.376686133303355E9,nan,9.64114540303031,nan,Bettoni2003,0.0
NGC5360,208.9113,4.98486,22.9,1169.85162379,0.6100000143051146,0.04999999999999999,7.549406537041186E7,6188038.092208964,7.877912812845292,0.035677953961418485,Haynes2018,0.0
NGC5363,209.03025,5.25471,56.234132519,1133.88692827,1.8700013671655693,0.16000011256874097,1.395577397296061E9,1.1940768877380599E8,9.144753927020636,0.037249962828386884,Haynes2018,3.0
NGC5364,209.05005,5.01444,15.631468051,1237.78493756,56.91520789102391,0.13046466046323818,3.282009728791497E9,7523231.52113628,9.516139864088858,9.95519187438454E-4,Haynes2018,3.0
NGC5398,210.34005,-33.06366,8.51137701777,1217.80455116,21.9,0.722,3.744171856167008E8,1.234379945275157E7,8.573355774487032,0.014323027040698655,Meyer2004,0.0
NGC5408,210.83805,-41.37709,5.32108053617,506.502795271,61.800000000000004,0.361907457,4.129525406064448E8,2418294.560397545,8.615900142365623,0.0025433043411755563,Meyer2004,0.0
NGC5426,210.85365,-6.06987,39.68,2574.4727878,50.0,0.566968434,1.857912832E10,2.106755857735105E8,10.269025334270404,0.004924836333818128,Meyer2004,0.0
NGC5427,210.85875,-6.03059,28.3138980724,2727.32274377,33.87,1.1,6.408059391249369E9,2.081153035244855E8,9.80672652822792,0.014109595463434488,Springob2005,0.0
NGC5457,210.8025,54.34906,7.11213900971,236.767578855,1100.0,55.1,1.3131222527776695E10,6.577548738913634E8,10.118305161150504,0.021772427338221156,Wong2006,0.0
NGC5474,211.2564,53.66224,6.85488172263,254.749926616,87.49999999999999,13.099999999999998,9.70331180855247E8,1.4527243964804313E8,8.986919987328156,0.06551252258701457,Huchtmeier1989,0.0
NGC5477,211.3887,54.46096,6.76082856622,314.69108582,12.999999999999998,0.9999999999999999,1.4023460730277264E8,1.0787277484828692E7,8.146855202688712,0.033473394815306534,Huchtmeier1989,0.0
NGC5480,211.59,50.72514,28.63,1904.13082404,9.100000000000001,1.01,1.76033811044E9,1.9537818588400027E8,9.245596091334397,0.048401316989363785,Springob2005,0.0
NGC5481,211.67175,50.72331,30.82,1896.13866948,nan,nan,nan,nan,nan,nan,nan,
NGC5485,211.7973,55.00162,25.7039487967,1902.1327854,5.82217532966,nan,9.07814212141512E8,nan,8.957996977488477,nan,Bettoni2003,0.0
NGC5486,211.854,55.10301,34.24,1380.64470033,13.039999961853027,nan,3.6079217107894535E9,nan,9.55725710510576,nan,Boselli2014,0.0
NGC5496,212.90865,-1.16048,22.5943624653,1541.48681086,60.900000000000006,1.9000000000000001,7.337185155132461E9,2.2891053850166962E8,9.86552947870919,0.013553816047526368,Meyer2004,0.0
NGC5506,213.31185,-3.20762,23.83,1817.21614319,2.42,0.45,3.24321286168E8,6.030767718000001E7,8.51097545364345,0.08170783528619907,Springob2005,0.0
NGC5507,213.33285,-3.1489,34.3,1829.20437503,2.32,0.43,6.441518047999998E8,1.1939020520000067E8,8.808988227946545,0.08143544482850817,Springob2005,0.0
NGC5529,213.89205,36.22674,44.4631513515,2875.17760314,40.8,6.4,1.903586633847087E10,2.986018249171921E9,10.279572646711486,0.0686917780312788,Huchtmeier1989,0.0
NGC5560,215.0205,3.99192,20.57,1729.30244303,7.219999790191651,0.10000000100000002,7.209709586570678E8,9985747.788799282,8.857917771308886,0.006015543975247617,Haynes2018,0.0
NGC5566,215.08275,3.93335,20.1372378998,1544.48386882,11.119999885559082,0.11999999700000001,1.0641836627318453E9,1.1483996221915275E7,9.027016587383411,0.004686812980879473,Haynes2018,0.0
NGC5569,215.13375,3.9831,17.3780182093,1777.25537039,8.960000038146973,0.07,6.385876428983846E8,4988965.960143654,8.805220510393578,0.0033929946716471093,Haynes2018,0.0
NGC5574,215.2332,3.23793,23.6592009233,1622.40737578,0.8490267081700001,nan,1.121588377258237E8,nan,8.049833500160059,nan,Bettoni2003,0.0
NGC5576,215.26545,3.27103,25.2347771366,1505.52211533,1.2699999989544017,0.1000000024195188,1.9085989066942754E8,1.5028338297629138E7,8.280714670713484,0.034267353734651174,Haynes2018,3.0
NGC5577,215.3046,3.43581,19.2309137418,1487.53976757,11.329999923706056,0.10000000100000002,9.888758018792397E8,8727941.952987932,8.995141749690625,0.003833237149848401,Haynes2018,0.0
NGC5582,215.17965,39.69358,28.1838169348,1434.59174361,nan,nan,nan,nan,nan,nan,nan,
NGC5584,215.59905,-0.38759,28.1838169348,1647.38285878,27.1,1.33,5.080201195728781E9,2.4932352731805578E8,9.705880912375356,0.02133122056976866,Meyer2004,0.0
NGC5636,217.41255,3.26629,29.6149645003,1650.37991674,1.2100000000000002,nan,2.504492906994166E8,nan,8.398719806056414,nan,Huchtmeier1989,0.0
NGC5638,217.4184,3.2333,26.0615574759,1655.37501334,0.6800000071525573,nan,1.0899878393111575E8,nan,8.037421652665833,nan,Boselli2014,0.0
NGC5645,217.66425,7.27499,14.9279531432,1364.6603912,21.3799991607666,0.10000000100000002,1.1243983851925201E9,5259113.405442465,9.050920213222772,0.002031326812260481,Haynes2018,0.0
NGC5658,218.11875,0.29404,23.1206395753,1614.41522122,4.260000228881836,0.109999999,5.374292661486249E8,1.3877280699473845E7,8.730321312601015,0.011216669465440532,Haynes2018,0.0
NGC5667,217.5954,59.46974,33.4516657564,2017.0200072,12.9,1.2999999999999998,3.4067260446530914E9,3.43313477368142E8,9.532337210738653,0.04391517757806973,Theureau1998,0.0
NGC5668,218.35125,4.45033,26.9,1581.44758366,39.810001373291016,0.090000003,6.798431962119598E9,1.5369477010728167E7,9.832408755540499,9.818279368474236E-4,Haynes2018,0.0
NGC5669,218.1825,9.89128,14.6554746764,1372.65254577,38.09000015258789,0.07,1.9307353852371294E9,3548214.1507111806,9.285722756116964,7.981267515173585E-4,Haynes2018,0.0
NGC5689,218.8737,48.74147,35.6,2165.87388589,2.8000000000000003,0.7000000000000001,8.37471488E8,2.093678719999999E8,8.922970030258076,0.11092437480817807,Huchtmeier1989,0.0
NGC5690,219.42105,2.2909,19.4984442849,1752.27988739,34.30028327364763,0.13524526809155155,3.077582001328255E9,1.2134838661952822E7,9.488209633414861,0.0017124225379436808,Haynes2018,3.0
NGC5691,219.4722,-0.39882,30.2,1921.11415248,5.500000000000001,0.9630000000000002,1.18382792E9,2.0727750672000095E8,9.07328857837865,0.07683268832832901,Meyer2004,0.0
NGC5693,219.04665,48.58492,38.6400873839,2281.76012702,7.576146008820002,nan,2.6695406514782786E9,nan,9.426436538633999,nan,Bettoni2003,0.0
NGC5701,219.79605,5.36329,26.1,1504.52309601,64.58999633789061,0.13999999999999999,1.0383846931658936E10,2.25071784958238E7,10.016358277566285,9.41342721634264E-4,Haynes2018,0.0
NGC5705,219.95745,-0.71837,20.8929695668,1759.27302263,25.590000000000003,3.8100000000000005,2.6362259587133927E9,3.9249788599836224E8,9.420982632180174,0.06514472749620026,Springob2005,0.0
NGC5713,220.0479,-0.28904,13.7404201122,1950.08571276,48.79999999999999,5.099999999999999,2.1743619915207715E9,2.2723865075319624E8,9.33733184786107,0.04555366410815864,Koribalski2004,0.0
NGC5719,220.2348,-0.31808,26.4240833954,1731.30048167,37.04,4.26,6.103554736272785E9,7.019747077894729E8,9.785582843650449,0.05017055121096092,Springob2005,0.0
NGC5728,220.5996,-17.25301,27.7971483039,2786.26488365,9.909999999999998,1.2999999999999998,1.8071164769571366E9,2.3705867003474066E8,9.256986145737185,0.05730123057065928,Huchtmeier1989,0.0
NGC5740,221.1018,1.67975,29.2415612782,1566.46229386,29.229999542236328,0.14,5.898504640415112E9,2.825147677408146E7,9.770741925416905,0.002080112679303525,Haynes2018,0.0
NGC5746,221.23335,1.95472,27.0395936164,1706.32499867,30.959145257911793,0.18650088753868516,5.341968038538215E9,3.2180532535227228E7,9.727701285271275,0.002616263644286576,Haynes2018,3.0
NGC5750,221.5464,-0.22296,29.7,1659.37109062,5.300000000000001,1.5000000000000002,1.103318172E9,3.122598600000015E8,9.042700771205318,0.12636265804471325,Clark2015,0.0
NGC5777,222.8244,58.97809,42.8548490284,2145.89349949,16.7,0.7,7.238163901575303E9,3.033960916827982E8,9.859628413083287,0.01821463281333724,Huchtmeier1989,0.0
NGC5850,226.78185,1.54465,20.1,2544.5022082,14.162863518568507,0.11064737083248556,1.3503774836722996E9,1.0549824091189858E7,9.130455187872812,0.003392994671645333,Haynes2018,3.0
NGC5866,226.62315,55.7633,14.454392629,673.339021722,2.6999999284744263,0.0,1.3312985238260332E8,0.0,8.12427545045104,0.0,Springob2005_uplim,1.0
NGC5899,228.76365,42.0498,42.657963121,2585.46200032,16.77,1.86,7.201870277680878E9,7.987763098680053E8,9.857445294458932,0.048367605721623796,Springob2005,0.0
NGC5907,228.9735,56.32891,17.2186881698,666.345886481,282.50000000000006,37.61000000000001,1.9766536429994995E10,2.6315732217066007E9,10.29593057719835,0.0581640950879283,Springob2005,0.0
NGC5953,233.63505,15.19381,27.06,1968.06806052,6.71349113115,nan,1.1601549758081582E9,nan,9.064516007022378,nan,Casasola2004,0.0
NGC5954,233.646,15.19939,32.1,1916.11905588,9.920000076293944,0.11999999699999997,2.4123134777529144E9,2.918121054774924E7,9.382433743274152,0.005253818400397847,Haynes2018,0.0
NGC6143,245.42625,55.08582,78.5772801748,1592.43679618,9.375617763394494,nan,1.3661735750777605E10,nan,10.13550588083124,nan,Bottinelli1982,0.0
NGC6221,253.1922,-59.21777,11.0662294804,1482.54467097,76.0,5.7,2.196468296597309E9,1.6473512224479908E8,9.341724939123207,0.03263336575629605,Huchtmeier1989,0.0
NGC6300,259.2474,-62.8202,10.7151864641,1107.91242595,61.0,4.8,1.6528799209463773E9,1.3006268230397783E8,9.218241303925572,0.03424478902244665,Huchtmeier1989,0.0
NGC6673,281.2761,-62.29723,10.7646537437,1149.87123739,11.100000000000001,0.5373092370000001,3.0355340687290794E8,1.4693878327534504E7,8.482235111456378,0.021039004757422042,Meyer2004,0.0
NGC6703,281.82855,45.55056,26.4240833954,2312.72972594,1.3300000000000003,0.22000000000000006,2.1916111769014055E8,3.625221495626398E7,8.340763506607637,0.07250435969181712,Springob2005,0.0
NGC6798,291.01335,53.62475,37.3429819771,2387.65617495,nan,nan,nan,nan,nan,nan,nan,
NGC6814,295.6692,-10.3237,22.8,1561.46719726,42.09,4.0,5.1636954816E9,4.907289600000004E8,9.712960622719036,0.041397867731786775,Huchtmeier1989,0.0
NGC6822,296.2374,-14.80034,0.461317611029,-57.9431205636,2150.0,210.0,1.0798179226576859E8,1.0547058779447217E7,8.033350531550425,0.04255513651993992,Huchtmeier1989,0.0
NGC6946,308.71905,60.15361,6.72976762686,45.9548887228,506.0,25.3,5.408323450354011E9,2.7041617251770145E8,9.733062657139065,0.021732846890545332,Wong2006,0.0
NGC7090,324.12045,-54.55761,9.50604108973,850.165441373,59.00000000000001,3.6000000000000005,1.2582397146877193E9,7.677394869280998E7,9.099763389001524,0.02653228424100007,Huchtmeier1989,0.0
NGC7172,330.50745,-31.87015,33.9,2597.45023216,2.78,nan,7.539736968E8,nan,8.877356195294347,nan,Courtois2009,0.0
NGC7213,332.31765,-47.16684,30.1995516882,1761.27106127,34.3,2.25,7.382562202367659E9,4.842788616713506E8,9.868207114835384,0.028529673719521753,Meyer2004,0.0
NGC7314,338.94165,-26.0505,15.7761110341,1425.60056973,47.599999999999994,2.4999999999999996,2.795882167661324E9,1.4684255082254866E8,9.446518864136296,0.022830591994642546,Huchtmeier1989,0.0
NGC7320,339.01425,33.94816,14.43,776.238011688,7.889999866485596,0.079999998,3.8772308623495847E8,3931286.0241289227,8.588521661017392,0.004403643735494178,Haynes2018,0.0
NGC7331,339.2673,34.41562,14.5211062271,817.197803811,241.40936286517723,0.24067318144629796,1.201338838404281E10,1.197675343419357E7,10.079665517723146,4.3297023991595296E-4,Haynes2018,3.0
NGC7463,345.46665,15.9816,22.8034353417,2140.89840289,13.3100004196167,0.09000000300000001,1.633392770647466E9,1.1044729569135023E7,9.213090629081023,0.0029366716317040797,Haynes2018,0.0
NGC7465,345.504,15.96465,27.2,1960.07590596,24.01000022888184,0.10999999900000003,4.1921998223632812E9,1.9206246295929007E7,9.62244197523556,0.0019897012302383388,Haynes2018,0.0
NGC7552,349.0449,-42.58428,28.7078179239,1605.42404734,40.0,5.8,7.779870365944937E9,1.1280812030620227E9,9.890972360508474,0.0634196859738676,Huchtmeier1989,0.0
NGC7582,349.59675,-42.36999,19.1425621086,1579.44954502,44.554570507899996,nan,3.853047777191084E9,nan,9.58580439423018,nan,Casasola2004,0.0
NGC7625,350.12565,17.22561,23.0,1629.40051102,19.030000686645508,0.100000001,2.375781405723572E9,1.2484400186032064E7,9.375806478962641,0.0022821779834094613,Haynes2018,0.0
NGC7667,351.09615,-0.10784,17.7827941004,2698.35118349,11.930000305175785,0.07999999800000002,8.903329734413588E8,5970380.088956752,8.949552457750459,0.002912328388792851,Haynes2018,0.0
NGC7689,353.3196,-54.09453,24.3220488498,1968.06806052,35.9,1.56,5.011950399279532E9,2.1778948810239774E8,9.700006764352082,0.01888374110716029,Meyer2004,0.0
NGC7690,353.2602,-51.69842,21.3796171392,1500.52701873,16.3,1.3,1.7583262300294216E9,1.4023460730296063E8,9.245099454786413,0.034710704379233626,Huchtmeier1989,0.0
NGC7694,353.3163,-2.70299,14.125378548,2264.77679858,10.2,1.05,4.8029975539601153E8,4.944262187900134E7,8.6815123654643,0.04486571419046648,Meyer2004,0.0
NGC7710,353.94225,-2.88088,33.2605133807,2604.4433674,nan,nan,nan,nan,nan,nan,nan,
NGC7714,354.0588,2.15502,30.92,2794.25703821,19.6299991607666,0.10999999899999999,4.429056846998328E9,2.481896440951592E7,9.64631125449547,0.0024336675923324336,Haynes2018,2.0
NGC7715,354.09165,2.15679,36.3,2761.28940065,21.630692620700003,0.14212018804664917,6.726601176811363E9,nan,9.827795678932283,nan,Haynes2018,2.0
NGC7716,354.1311,0.29729,35.8,2555.49142072,15.029999732971197,0.18000000700000005,4.546079530432587E9,5.4444069363413095E7,9.657637029128917,0.005201380499006092,Haynes2018,0.0
NGC7721,354.70215,-6.51798,31.7687301028,2012.0249106,50.5,4.1,1.2028267866722357E10,9.765524406645921E8,10.080203091173077,0.035337331074928535,Huchtmeier1989,0.0
NGC7755,356.96565,-30.52209,29.9226676554,2957.09718738,38.9,5.5,8.219818390086332E9,1.1621851194209528E9,9.914862222277923,0.06181825165152688,Huchtmeier1989,0.0
NGC7757,357.1896,4.17099,15.848924964,2953.1011101,15.300000000000002,0.10275352585627939,9.069911560153654E8,6.580131916189923E7,8.957603052316488,0.031563092797810555,Haynes2018,0.0
NGC7764,357.7242,-40.73021,20.5,1692.33872818,11.200000000000001,1.0500000000000003,1.1108048E9,1.0413795000000025E8,9.045637747751796,0.040835023225660017,Meyer2004,0.0
NGC7793,359.4573,-32.59104,3.73250180745,227.776404974,246.0,12.3,8.088112129774024E8,4.044056064887022E7,8.90784716347866,0.021732846890545332,Walter2008,0.0
PGC007045,28.51305,-14.25298,18.8148552703,1426.59958905,nan,nan,nan,nan,nan,nan,nan,
