#galaxy   structure    hexagon    f_CO   f_SFR   r_gal   r_weighted    Sigma_SFR      Sigma_star      Sigma_mol      Sigma_mol_4p35   Sigma_mol_N12   Sigma_mol_B13      F_CO_60pc      F_CO_150pc   Sigma_mol_combo
NGC4303       spiral     673  0.992558  0.993831  3.749842  3.555597  0.03454466  222.1734   37.7362   44.8708   46.1409   28.1121       NaN  114.4891   37.6872
NGC4303       spiral     678      -NaN  1.000000  8.684462      -NaN  0.00351016   34.3370    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC4303       spiral     715  1.000000  0.906788  7.866622  7.694158  0.00728088   74.5299   20.9894   18.6569   37.4547   32.0097       NaN   27.3909   19.6389
NGC4303       spiral     716  1.000000  1.000000  6.958337  7.082314  0.00834803   70.4197   23.6205   22.3876   32.2070   25.3638       NaN   67.0805   23.7257
NGC4303       spiral     721  1.000000  1.000000  3.697420  3.669888  0.05960346  289.5652   40.2061   47.9852   60.2026   34.7324       NaN   60.9754   40.2558
NGC4303       spiral     722  0.996742  0.996257  3.638294  3.617501  0.07302290  392.8984   63.2189   75.7665   78.5826   40.1984       NaN  109.4823   63.0963
NGC4303       spiral     723  0.986971  0.990015  3.869804  3.763632  0.05747606  354.7440   77.0224   90.8114   88.7724   46.4067       NaN  136.7171   76.9680
NGC4303       spiral     729  1.000000  1.000000  8.427041  8.277451  0.00529205   46.9004    5.7405    4.9044       NaN       NaN       NaN       NaN    5.7171
NGC4303       spiral     730      -NaN  0.815743  9.378523      -NaN  0.00257015   23.0787    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC4303       spiral     767  1.000000  1.000000  7.937773  7.916318  0.00534331   54.2351    7.0509    6.2359       NaN       NaN       NaN       NaN    7.5945
NGC4303       spiral     774  1.000000  1.000000  5.643401  5.792264  0.03984476  205.6454   32.1401   33.4294   42.8536   26.1367       NaN   77.8935   32.2209
NGC4303       spiral     775  1.000000  1.000000  6.007014  6.126669  0.06144572  251.4812   49.8332   50.5172   61.0863   34.4846       NaN   99.0980   49.8164
NGC4303       spiral     776  1.000000  1.000000  6.518618  6.531826  0.02899761  165.2874   53.9359   52.7344   66.2084   40.9552       NaN   95.6583   53.9359
NGC4303       spiral     777  1.000000  1.000000  7.146501  7.014538  0.01546636   99.5072   32.7364   30.6177   41.3824   29.3650       NaN   84.0215   32.7364
NGC4303       spiral     778  1.000000  1.000000  7.862855  8.042737  0.00820312   53.7739   15.1383   13.4596       NaN       NaN       NaN       NaN   15.0819
NGC4303       spiral     779  1.000000  1.000000  8.645718  8.452323  0.00503235   34.7164    7.6341    6.4222       NaN       NaN       NaN       NaN    7.3675
NGC4303       spiral     780  1.001673  1.178750  9.478624  9.173707  0.00248645   18.5205    1.9033    1.5096       NaN       NaN       NaN       NaN    1.4266
NGC4303       spiral     818  1.000000  0.914580  9.176960  8.644107  0.00271538   29.1266    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC4303       spiral     819  1.000000  1.000000  8.577615  8.359765  0.00197460   17.9873    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC4303       spiral     871      -NaN  1.000000  9.360251      -NaN  0.00054740    3.9110    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC4303       spiral     923      -NaN  1.001085 11.053384      -NaN  0.00167501    1.8975    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC4303       spiral    1684      -NaN  1.000000 10.454556      -NaN  0.00166559    2.4805    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC4303       spiral    1725  1.000000  1.000000  4.934517  4.917178  0.06622135  206.0691   48.8833   53.4566   93.1282   63.6035       NaN   26.6564   48.8644
NGC4303       spiral    1726  1.000000  1.000000  4.621930  4.732133  0.05279505  214.2791   46.6353   52.1376   85.0435   56.1066       NaN   31.1435   46.7225
NGC4303       spiral    1727  0.987242  0.995176  4.532873  4.518391  0.04038456  215.6573   51.7269   58.1951   74.6994   45.0952       NaN   64.9158   51.7094
NGC4303       spiral    1735      -NaN  1.056874  9.602810      -NaN  0.00100449    6.8250    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC4303       spiral    1774  1.000000  1.000000  5.624763  5.728190  0.01340728   93.2525   36.4184   37.9293   48.8148   35.6472       NaN   76.7070   36.4738
NGC4303       spiral    1775  1.000000  1.000000  4.739312  4.706467  0.02698235  167.5795   43.2896   47.9974   59.9737   38.5228       NaN   72.9881   43.2935
NGC4303       spiral    1776  0.820284  0.908695  3.931428  4.016102  0.06025338  286.0052   67.6382   79.4007   82.0413   45.7705       NaN  116.1168   67.8964
NGC4303       spiral    1781  0.932871  0.893299  3.606972  3.667283  0.04108386  218.1357   35.3449   42.4539   54.8635   34.3416       NaN   54.7865   35.5787
NGC4303       spiral    1782  0.993350  0.998652  4.363124  4.462253  0.02642379  157.5742   30.8389   35.1140   42.4189   28.3011       NaN   76.3612   31.1334
NGC4303       spiral    1825  1.000000  1.000000  5.880011  5.858711  0.01140720   75.1523   30.1228   30.8116   44.4816   34.6481       NaN   55.8098   30.0842
NGC4303       spiral    1834  1.000000  1.000000  3.682346  3.704545  0.03116379  201.8544   34.8908   41.6859   43.3244   27.2712       NaN  109.5522   34.9001
NGC4303       spiral    1839      -NaN  1.033598  8.826221      -NaN  0.00279935   26.1710    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC4303       spiral    1840      -NaN  1.000000  9.863390      -NaN  0.00258113   10.8063    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC4303       spiral    1876  1.000000  1.000000  6.756433  6.866519  0.01580894   89.1655   27.5320   26.4700   35.4287   26.2088       NaN   81.3716   27.7772
NGC4303       spiral    1877  0.919564  0.892386  5.725460  5.785743  0.01748768  110.7565   26.5856   27.4922   42.2672   31.0681       NaN   44.7246   26.6706
NGC4303       spiral    1886  0.999306  0.995629  3.834199  3.755465  0.05077965  241.0184   39.6686   46.8882   50.3691   29.8765       NaN  101.2354   39.7385
NGC4303       spiral    1891      -NaN  1.000000  8.981880      -NaN  0.00309943   30.2400    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC4303       spiral    1928  1.000000  1.000000  7.081541  6.836455  0.01375303   98.2986   31.5005   29.5975   40.2923   29.0575       NaN   81.3018   31.0880
NGC4303       spiral    1932  0.894268  0.832266  3.606972  3.448303  0.02024881  155.7589   23.1044   27.7514   33.7330   23.3154       NaN   66.3422   23.1383
NGC4303       spiral    1933  1.000000  1.000000  3.025817  2.878404  0.03436455  289.2776   38.1752   47.7763   54.3130   31.2704       NaN   74.5024   38.2923
NGC4303       spiral    1936  1.000000  1.000000  3.259309  3.299987  0.03370536  340.2594   61.8035   76.0810   88.0136   47.5555       NaN   73.2390   61.7899
NGC4303       spiral    1937  0.821213  0.838452  3.931428  3.905089  0.02639929  227.6616   49.1652   57.7151   63.1153   37.5516       NaN   97.2533   49.0892
NGC4303       spiral    1942  1.000000  1.000000  8.497068  8.281201  0.00387013   42.0676    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC4303       spiral    1980  1.000000  1.000000  7.827237  7.768218  0.00635478   67.0505   16.6016   14.7978   24.8238   20.2177       NaN   47.7093   17.1879
NGC4303       spiral    1981  0.942176  0.960024  7.003526  7.065635  0.00721356   52.5335   13.8116   13.0490   26.1086   29.7097       NaN   15.6872   14.2345
NGC4303       spiral    1986  1.000000  1.000000  4.532873  4.565246  0.05403303  240.5123   28.4832   32.0449   40.4551   24.2183       NaN   68.3754   28.3421
NGC4303       spiral    1987  1.000000  1.000000  4.621930  4.354744  0.05179025  271.1002   40.2086   44.9527   44.4736   25.2439       NaN  148.5735   40.2380
NGC4303       spiral    1988  0.985728  0.996275  4.934517  4.852373  0.06295963  286.7397   65.5587   71.6922   60.6282   34.5694       NaN  255.0752   65.5979
NGC4303       spiral    1993  1.000000  1.000000  8.477290  8.442766  0.00556560   43.2462    8.0118    6.8206       NaN       NaN       NaN       NaN    7.7714
NGC4303       spiral    2032  1.000000  1.000000  8.192161  8.269522  0.00379365   36.4445    7.1177    6.1828       NaN       NaN       NaN       NaN    7.4045
NGC4303       spiral    2040  1.001928  0.961845  7.083761  7.016871  0.02588008  131.6667   33.0002   31.0017   41.2722   27.4317       NaN   87.2075   32.9802
NGC4303       spiral    2041  0.972629  0.980929  7.605054  7.420923  0.01275867   81.8351   27.3394   24.7546   38.7138   28.9356       NaN   57.3207   27.2260
NGC4303       spiral    2042  0.868577  0.898587  8.225933  8.294866  0.00802772   50.5934   10.2461    8.8790       NaN       NaN       NaN       NaN   10.7903
NGC4303       spiral    2043  1.000000  0.914764  8.925638  8.751125  0.00469659   26.2933    2.2153    1.8271       NaN       NaN       NaN       NaN    3.3547
NGC4303       spiral    2083      -NaN  1.000000  9.077451      -NaN  0.00152757   11.5530    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC4303       spiral    2132      -NaN  1.094774 10.678275      -NaN  0.00142503    6.4030    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC4303       spiral    2133      -NaN  1.333776 10.350434      -NaN  0.00076502    5.0367    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC4321       spiral     179      -NaN  1.000000 14.594462      -NaN  0.00181343   40.7968    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC4321       spiral     216  1.000000  0.127224 14.352136 13.873252  0.00170278   41.4282    6.7954    4.5724       NaN       NaN       NaN       NaN    6.5647
NGC4321       spiral     265  0.970294  0.993728  5.457290  5.245385  0.01535416  140.0404   29.9341   34.4400   38.2530   26.7255       NaN   96.9645   29.9666
NGC4321       spiral     266  0.993434  0.997851  5.374372  5.289850  0.02069866  159.5581   37.9606   43.8936   40.1889   27.9778       NaN  175.3335   38.0330
NGC4321       spiral     267  1.000000  1.000000  5.571812  5.618292  0.02339123  163.4977   38.7599   44.2873   44.6706   29.9349       NaN  133.1178   38.9479
NGC4321       spiral     268  0.999699  1.000149  6.022099  6.124709  0.01948694  154.6114   34.0520   37.8657   37.5440   25.7550       NaN  149.3741   34.3590
NGC4321       spiral     269  0.973623  0.988167  6.674251  6.642661  0.01214989  123.9789   24.6878   26.3939   35.4705   25.5942       NaN   63.1431   25.1477
NGC4321       spiral     270  1.000000  1.000000  7.475622  7.690520  0.01091569  107.6316   21.7495   22.1555   23.6021   17.9275       NaN  145.6315   21.9538
NGC4321       spiral     271  1.000000  1.000000  8.383531  8.222071  0.00814576   86.3606   19.8656   19.1582   28.0823   22.0028       NaN   60.8234   19.9241
NGC4321       spiral     272  0.883163  0.941945  9.367050  9.202828  0.00323622   63.7600    6.8143    6.1932   11.0377    9.3588       NaN   37.7809    7.4318
NGC4321       spiral     297  1.000000  1.000000 12.316961 12.275111  0.00460448   58.3085   10.4472    7.9475   13.8920   11.1222       NaN   60.1115   10.8159
NGC4321       spiral     304  1.000000  1.000000  4.753132  4.693378  0.00807373  138.8730   21.9211   26.3149   35.4994   25.4751       NaN   47.9683   21.9423
NGC4321       spiral     313  1.000000  1.000000  8.767040  8.627369  0.00375165   76.3194    9.4927    8.9454   15.8155   13.5074       NaN   35.6840    9.9864
NGC4321       spiral     314  1.011501  0.898446  9.908968  9.673945  0.00261901   59.7773    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC4321       spiral     338  0.968217  0.865498 11.597272 11.617746  0.00432569   58.5726    8.2486    6.5533   12.3840   10.3484       NaN   42.6919    7.8083
NGC4321       spiral     344  0.949938  0.936972  4.416340  4.475867  0.00929082  175.9018   30.2363   37.0415   45.6368   30.3939       NaN   60.8186   30.3341
NGC4321       spiral     357      -NaN  1.000000 12.173104      -NaN  0.00244412   40.6244    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC4321       spiral     380  0.989350  0.978103  9.894422 10.026842  0.00813466   79.9912   20.0232   17.6285   29.5570   23.4470       NaN   49.1454   19.8014
NGC4321       spiral     392  0.842498  0.883719  4.947211  5.029658  0.01077246  190.4818   24.6420   29.2369   45.5747   31.5719       NaN   31.3565   24.6264
NGC4321       spiral     396  1.000000  0.972360  9.894422  9.640683  0.00180196   56.2673    3.8130    3.3570       NaN       NaN       NaN       NaN    3.7960
NGC4321       spiral     421  0.990375  0.989718  9.733165  9.656575  0.01626542  105.2465   26.2924   23.3741   28.6296   20.6260       NaN  128.2446   26.2920
NGC4321       spiral     422  0.857987  0.983601  8.520479  8.551243  0.00998750  113.0228   24.8263   23.7453   33.3756   24.0923       NaN   70.6597   25.1180
NGC4321       spiral     432  0.952700  0.971466  4.416340  4.523500  0.00719160  154.2900   15.9876   19.5858   30.2225   22.4079       NaN   30.0978   15.9853
NGC4321       spiral     437  1.000000  1.070398 10.377036 10.177040  0.00258325   55.7321    0.0000    0.0000    0.0000    0.0000       NaN   33.0758    0.0000
NGC4321       spiral     464  1.000000  1.000000  7.654651  7.810116  0.01108039  137.5732   27.2523   27.4629   32.6775   22.4160       NaN  105.6321   26.9144
NGC4321       spiral     471  1.000000  1.000000  4.047799  4.210182  0.00783805  155.8481   16.1458   20.2242   30.8927   22.9408       NaN   29.5383   16.1903
NGC4321       spiral     472  1.001938  1.001858  4.753132  4.665365  0.00744899  123.3101   13.6787   16.4204   25.9412   20.5278       NaN   29.2836   13.6528
NGC4321       spiral     478  1.000000  1.188535 11.139318 10.966461  0.00296898   57.6276    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC4321       spiral     507  1.010803  0.992393  6.674251  6.391630  0.00737414  116.5122   13.7441   14.6940   15.0568   11.4726       NaN  147.3529   14.1170
NGC4321       spiral     508  0.997032  1.002389  6.022099  5.839859  0.00723974  118.1561    9.7291   10.8187   15.4456   11.7597       NaN   47.8058   10.1319
NGC4321       spiral     509  0.966411  0.997552  5.571812  5.526473  0.00705729  119.4182   10.6977   12.2233   21.5023   17.5615       NaN   23.4087   10.8913
NGC4321       spiral     518  1.000000  1.000000 11.033183 11.258067  0.00490734   60.2258    9.5127    7.8192   16.5552   15.4863       NaN   25.5075    9.8795
NGC4321       spiral     557  1.000000  1.000000 11.288794 11.397636  0.00413383   51.6311   12.4895   10.1089   20.3348   17.6205       NaN   33.6674   11.3019
NGC4321       spiral     594      -NaN  1.077422 11.882831      -NaN  0.00280329   37.6008    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC4321       spiral     629      -NaN  1.000000 12.143397      -NaN  0.00320805   39.0681    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC4321       spiral     977  1.000000  0.679899 14.438964 14.006256  0.00167275   42.5681    5.8347    3.9054       NaN       NaN       NaN       NaN    4.7966
NGC4321       spiral    1015  1.097528  0.001886 14.335225 13.809453  0.00111094   37.9262    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC4321       spiral    1016  0.964481  0.915494 13.233743 13.147482  0.00210095   45.1668    7.7947    5.6107   12.5374   16.9475       NaN   14.9538    7.8302
NGC4321       spiral    1028  0.912779  0.941808  7.025782  6.969580  0.01223857  109.6898   21.6886   22.7011   38.4242   29.9535       NaN   32.2190   22.1829
NGC4321       spiral    1056  0.910186  0.481227 12.181891 12.340222  0.00330639   50.4237   10.3844    7.9644   16.6475   14.4809       NaN   33.7465   10.2489
NGC4321       spiral    1063  1.000000  1.000000  5.211383  5.232437  0.01021263  136.6338   23.1747   27.0614   42.8153   32.1761       NaN   31.0350   23.1446
