,CATID,RA,DEC,logMstar,logSEDSFR,O_H_R_RE,log_AGE_RE_lw_ppxf,MET_RE_lw_ppxf,log_AGE_RE_mw_ppxf,MET_RE_mw_ppxf,Zgas
176,143735,177.28134,-1.366524,11.123,0.504,8.745910478549657,9.619036879450864,0.006209705211997527,9.99400021036494,0.11906970422001675,-0.01780167384221798
177,143814,177.65143,-1.409589,9.47,-0.33299999999999996,8.262892278818294,8.935848590919406,-1.1687753827164096,9.997059754529822,-1.1598670607112904,-0.7325720058046894
178,535387,177.65913,-0.890732,10.4,0.196,8.71415692212513,9.466338580649218,-0.46164623613257705,10.002366625719707,-0.3408991411721857,-0.06479058663923531
179,54359,177.743,-0.36795,10.386,0.26899999999999996,8.612932367905035,9.331238624508329,-0.26633090918709923,9.997300003110484,-0.2009741464126758,-0.21458268197413055
180,609912,177.769,0.248352,10.437000000000001,-0.051,8.705901787752511,-999.0,-999.0,-999.0,-999.0,-0.07700653448383399
181,584013,177.87898,-0.07775900000000001,10.398,0.8340000000000001,8.684937391441801,9.183386414656258,-0.5634838496140333,9.994014305085646,-0.6091191653249114,-0.10802964814442362
182,609948,178.00212,0.284958,10.99,0.081,8.733759860327432,9.674430369352226,-0.0868447786512699,9.994961249154818,0.05181058707636788,-0.03578215868746781
183,288364,178.18099999999998,1.740768,10.072000000000001,0.44799999999999995,8.502308414020881,9.406770599180339,-1.0800632529343341,9.991852879859882,-1.0235248769266436,-0.3782840089319013
184,137350,178.19075,-1.649447,8.595,-1.171,8.172545534446181,9.062478475762251,-1.0849988601057363,9.984178636018328,-1.1315811951208024,-0.803536446900587
185,143918,178.20696999999998,-1.253667,10.075,-0.821,8.656301921655015,9.361518926996887,-0.2131807962159621,9.979365527058901,-0.11783725628065925,-0.15040441633490964
186,184834,178.22266000000002,-1.449051,8.479,-1.075,7.91251815001496,-999.0,-999.0,-999.0,-999.0,-1.0650979928999522
187,31079,178.36218,-1.135679,11.085,0.272,8.841108805338894,9.693760142614027,-0.07702182043419369,9.993361007689472,0.07521730411186303,0.12307281014049565
188,610054,178.44283000000001,0.32962600000000003,10.429,-0.06,8.647533306818119,-999.0,-999.0,-999.0,-999.0,-0.1633802125705497
189,144051,178.87771999999998,-1.261411,10.076,0.336,8.689425873801326,9.256422903987332,-0.3454469893307457,9.982070490037604,-0.2431959663712888,-0.10138759194879832
190,144176,179.18251,-1.36191,9.336,-0.93,8.46875174224966,9.205907013806954,-0.7550786084199291,9.990892086730158,-0.7120211752739911,-0.4279411718189543
191,144178,179.18979,-1.293341,9.731,-0.615,8.5055340695302,9.249411433568724,-0.4847412760763682,9.99197030260763,-0.6664599007009557,-0.3735106839092115
192,22887,179.40257,1.140775,10.664000000000001,0.306,8.720886011362513,9.539137864142713,-0.15855912608457376,9.995241959586844,-0.11971454510136208,-0.054832880385754734
193,178197,179.5762,-1.958791,10.196,-0.446,8.570392631724383,9.56779240813668,-0.34733026939401784,9.993536556475108,-0.2315449546909538,-0.27753298357425926
194,144320,179.73346999999998,-1.4304290000000002,10.318,0.174,8.559498678009279,9.360447690521676,-0.3783298503756503,9.993663950623507,-0.3539281041351765,-0.29365385628187113
195,144338,179.76724,-1.393904,8.615,-1.025,8.278809850295286,9.171446370673443,-0.9409605823452664,9.992450095294396,-1.2922438241671188,-0.709017183533037
196,185282,179.79155,-1.5539610000000001,10.475,-0.12,8.589833390087787,9.587088462127024,-0.3239385673135881,10.000362769795997,-0.2100565770769512,-0.24876454934809367
197,137847,179.79836,-1.707064,8.961,-0.728,8.136232099735167,9.150478219800524,-0.9014640248082684,9.987412778160053,-1.1694761786468992,-0.8400641308763959
198,560238,179.80368,-0.523828,10.825,-0.204,8.679664900834242,9.56291006534765,-0.03936052632895471,9.99311854133787,0.10036713104999148,-0.1158318797454907
199,272543,179.85257,1.4340620000000002,10.648,0.331,8.616960310420554,9.475944813222913,-0.28335633629212537,9.996025229453751,-0.3065686771097307,-0.20862213263966467
200,137841,179.87505,-1.849091,8.908,-0.775,8.31597317338991,-999.0,-999.0,-999.0,-999.0,-0.6540228980176117
201,535974,179.9635,-0.858692,9.289,-0.226,8.246860972534964,8.781886211974994,-0.7632176370996928,9.969471463373038,-0.6641494969259749,-0.7287825477270786
202,560333,179.98442,-0.548215,9.954,-0.385,8.54542139041759,9.234489062503304,-0.6163001394143622,9.992228143561015,-0.6155377642727848,-0.31448542646005073
203,185365,180.01157,-1.614735,10.498,-0.462,8.776614482240994,9.43633467005164,-0.026637006318800917,9.987593983499325,0.04784051194847523,0.027634110820223157
204,40197,180.03406,-0.663417,9.571,-0.846,8.58824438416829,9.641453568374803,-0.5345420375775589,9.995206756117264,-0.6690542893793375,-0.2511159603077662
205,610398,180.075,0.29499899999999996,10.113999999999999,-0.19399999999999998,8.633899847787916,9.33495470092392,-0.5760209110591449,9.998277372114794,-0.5591137070542135,-0.18355500524344315
206,560407,180.1501,-0.526911,11.052999999999999,0.9690000000000001,8.74326913419681,9.444276773902915,-0.311062769276196,9.996251519846425,0.034235851578024064,-0.02171033521556076
207,144498,180.25111,-1.389465,9.95,-0.5720000000000001,8.771322290584392,9.470612370249931,-0.3387581627761493,9.993326846418393,-0.4280700836563797,0.01980272560678209
208,230560,180.34543,1.9257400000000002,9.495,-0.885,8.601553287875442,9.52858780266256,-0.7274141747096897,9.993038242482658,-0.5894590883276491,-0.2314214446019225
209,144497,180.3772,-1.436123,9.065,0.544,8.433549632652058,8.847569087919444,-1.0399778667577138,9.988896605750973,-1.28024090150054,-0.4800332536014853
210,610474,180.39355,0.347478,10.244000000000002,0.38299999999999995,8.674535630290366,9.140239490804872,-0.29581129957662416,9.988644940222613,-0.3279748553187647,-0.12342217429631752
211,31620,180.48186,-1.0692549999999998,10.589,-0.45399999999999996,8.763882936301199,9.757768920885217,-0.15691233750136227,9.996820948096698,-0.0836581030445731,0.008793969138514157
212,138047,180.69205,-1.7924060000000002,9.505,-0.47,8.477914102835728,9.032064917619934,-0.9287717050467094,9.978352768070456,-0.8399995480376096,-0.41438271062369125
213,220217,180.79253,1.580003,10.477,0.34,8.651050578842893,9.29426107840616,-0.30246230101847066,9.985473376206036,-0.12821118750326255,-0.15817535342828748
214,230714,180.97593999999998,1.891259,10.512,0.017,8.610441372614103,9.456330108650704,-0.5210316928641094,9.99346184223809,-0.5856946307034456,-0.21826885680565056
215,272822,180.99823,1.41085,10.116,0.032,8.604836597319228,9.110788039566767,-0.31426204068290026,9.99035231854565,-0.059638900481141024,-0.22656280328700795
216,289107,181.04058999999998,1.825955,9.459,-0.22899999999999998,8.58436143867562,9.06528743448084,-0.8540584996128459,9.984698304149259,-0.6867609960161171,-0.2568619430478183
217,40420,181.10962,-0.6319640000000001,9.187999999999999,-0.799,8.167635367398272,8.951486352127365,-0.9898394420873868,9.967093542740088,-1.0526202476982154,-0.8084755839340776
218,289116,181.12614,1.6840000000000002,8.72,-1.2819999999999998,8.165928088227364,-999.0,-999.0,-999.0,-999.0,-0.8101929360520952
219,585121,181.19287,-0.015378999999999999,9.574,-0.273,8.492173036621205,9.259691553881645,-0.6966469342958507,9.996147920522583,-0.9150508610967492,-0.3932823404079411
220,70777,181.38329,0.039291,8.898,-1.08,8.167557293410637,-999.0,-999.0,-999.0,-999.0,-0.8085541185582414
221,85239,181.52449,0.463863,10.625,-1.225,8.677167947289552,9.944216552936828,-0.11945633008355555,10.001852643839396,-0.03200457946484872,-0.11952687160092168
222,220439,181.63159,1.61663,9.401,-0.444,8.582314429159544,9.032879474742046,-0.8420591264813592,9.987802856658208,-0.6286472574706101,-0.25989110772970747
223,272990,181.69678000000002,1.2860610000000001,10.687000000000001,0.263,8.686985287496599,9.295234990071434,-0.05812963723581895,9.986368128508653,0.02052197384219521,-0.10499917156253424
224,144846,181.78978,-1.252576,10.191,0.133,8.569083819681639,9.174450785128672,-0.4286824790745026,9.987993396523217,-0.5596408499573321,-0.27946976363511133
225,85280,181.79707,0.432625,10.76,0.5529999999999999,8.771280313875849,9.317093015943119,-0.1723857341006643,9.992363938123177,-0.09269930634613953,0.019740608473480137
226,585226,181.85332,-0.15831800000000001,9.687000000000001,-0.48,8.413550667181681,9.205962807085603,-0.7493021848892607,9.985188194510485,-0.7790543423093128,-0.5096277227045487
227,138291,181.8579,-1.668796,9.34,0.195,8.425347752276647,8.6277365293115,-0.5134687011685084,9.979740131340671,-1.0126588045409008,-0.49217039618101843
228,185795,181.90157,-1.554137,10.252,0.385,8.570569321158972,9.260835683967539,-0.5325570834504106,9.994535839625463,-0.6853335781266782,-0.2772715185489538
229,273092,181.99997,1.395933,10.225,0.105,8.523012104421147,9.3812074002475,-0.8273943645406708,9.982822715437015,-0.6116048961046506,-0.347646687877587
230,8353,182.0165,0.6976060000000001,9.248,-0.473,8.39766392391824,8.825629124584449,-0.9905456341075825,9.999220711980966,-0.5398093876345229,-0.53313692538579
231,138381,182.0687,-1.7825369999999998,9.422,-0.35,8.585641338107708,8.946172560665802,-0.6764205697542343,9.987223768763933,-0.6631878383760076,-0.25496794786821475
232,220578,182.17816000000002,1.456356,9.289,-0.87,8.475375760823692,9.191343184465603,-0.721689475142948,9.994841474689103,-0.545776017186546,-0.4181389491331018
233,23591,182.27581999999998,1.1057629999999998,8.841000000000001,-1.0959999999999999,8.300501887951333,-999.0,-999.0,-999.0,-999.0,-0.676917306209619
234,585359,182.47118999999998,-0.016022,10.457,-0.023,8.631968105462875,9.324007570846387,-0.18614339723286727,9.986477288365986,-0.18454692503250664,-0.18641359753603837
235,561020,182.5745,-0.517893,11.023,0.26899999999999996,8.799491024598082,9.543715388844598,-0.13692383322128074,9.99436284397542,-0.00700708516588185,0.06148681820024038
236,99393,182.64713999999998,1.02875,9.674,-0.10099999999999999,8.608259734142933,9.17199642797007,-0.5391805357533556,9.991482525074717,-0.5675835852042233,-0.22149724541528748
237,585386,182.64825,-0.171495,11.083,0.201,8.655225281842716,9.52221773270123,-0.24861525570359236,9.995551463895117,-0.07205162108274035,-0.15199762792915017
238,585422,182.67625,-0.15892,10.102,0.354,8.591473476728117,8.82089408177032,-0.5926801259144149,9.98328635092597,-0.3258668827958049,-0.2463375491377331
239,85479,182.68472,0.6258779999999999,9.371,-1.011,8.48737078244617,9.57500884489628,-0.7405601133811632,9.989979491608857,-0.8653976388460615,-0.4003887161361579
240,85507,182.76408,0.624104,8.917,-1.074,8.323713890280827,9.3914477855951,-0.7186184692165075,9.99240297834725,-0.9731977919643962,-0.6425681851624336
241,610997,182.86905,0.378648,9.354,-0.721,8.378805584522404,9.352069415786518,-1.0366649336402858,9.99570389419221,-1.1188107985354043,-0.561043496023748
242,273296,182.99771,1.3500379999999998,9.623,-0.397,8.401917991708753,9.297066560813661,-0.781909923397897,9.995542583004356,-0.7342495323249472,-0.5268417558693876
243,55684,183.11338999999998,-0.29714,9.481,0.047,8.573912687659613,9.105638213775133,-0.6068945247410614,9.990870044704668,-0.8715351306455437,-0.27232400480130536
244,585561,183.36182,-0.096704,9.752,-1.599,8.612567924377833,9.528484062624203,-0.559989268746042,9.989132101073702,-0.8093247660066357,-0.2151219855056823
245,40916,183.54716000000002,-0.831571,9.967,-0.19,8.50047435218975,9.05203918853807,-0.5154431115432976,9.980779209106846,-0.6822917580257525,-0.38099805362960915
246,536994,183.60693,-0.9477450000000001,11.388,0.045,8.569895909780023,9.85849262917353,-0.1566491015851801,9.998789442492305,0.02596818508183669,-0.27826803270752265
247,8703,183.62177,0.8301139999999999,10.604000000000001,0.128,8.667908080325104,9.429361689933856,-0.11965099536986624,9.9916390211544,-0.09507399053468514,-0.13322962273491257
248,8706,183.68936000000002,0.743532,10.068,-0.086,8.66115733187243,9.288667700450796,-0.5483861429001805,9.991721291836262,-0.622999522711573,-0.14321938029518044
249,561488,183.86995,-0.49961400000000006,9.295,-0.596,8.378143889367651,9.398406692785326,-0.7370921817552311,9.993021309055742,-0.9326641642580752,-0.5620226725137503
250,273514,183.89462,1.286433,8.676,-0.701,8.110825183510011,8.53855107512681,-0.988669182665558,9.97657693897025,-0.4650125524580087,-0.8656209479072796
251,611220,183.96875,0.400696,10.727,-0.155,8.686868430643237,9.742290068494093,-0.23159827937329985,9.993532542595137,-0.08420855341539338,-0.10517209633413849
252,99742,184.01431000000002,0.9914620000000001,10.277999999999999,-0.38,8.699595347652362,9.49197060319927,-0.2573221131190617,9.995548478738137,-0.3375036784036628,-0.08633880454403453
253,24013,184.01866,1.180428,10.8,0.976,8.637080974612005,8.83956563794235,-0.4860179569303737,9.99144485185477,-0.3609142039099987,-0.17884757376915594
254,585755,184.18922,-0.103492,9.946,-0.175,8.591821028490195,9.417196597286463,-0.5538117998753168,9.990570206435196,-0.4866267275435752,-0.24582324204021155
255,56055,184.37666000000002,-0.231989,9.324,-0.486,8.538661995186112,8.815710023975653,-0.22031327646094465,9.983511044414387,-0.5409177493086328,-0.32448797952359243
256,537171,184.4415,-1.0086870000000001,9.479,-0.779,8.47221766414578,-999.0,-999.0,-999.0,-999.0,-0.42281230059707475
257,537187,184.46681,-0.9074049999999999,9.209,-0.7490000000000001,8.300765226039855,9.173752689254655,-0.936968425916404,9.982451493996164,-0.9978531222439482,-0.6765276185062223
258,290071,184.50928000000002,1.7951279999999998,9.353,-0.574,8.276488471447765,9.059072996385636,-0.8818936707053278,9.986897622990444,-1.175984375138751,-0.7124523599515982
259,537240,184.51433,-0.913057,9.59,-0.261,8.476588532324687,9.023779074438648,-0.7491475128242303,9.989212208726904,-0.9544747841349872,-0.4163442898659291
260,32362,184.53564,-1.064114,10.456,0.141,8.647578246119343,9.528595642142617,-0.4538030853471464,9.995037930221226,-0.5653067381582547,-0.16331371139259687
261,586494,185.16541999999998,-0.025817000000000003,9.663,-0.257,8.413650715362044,-999.0,-999.0,-999.0,-999.0,-0.5094796714072487
262,145583,185.32451,-1.2541280000000001,9.397,-0.696,8.370209045059507,9.392982438357745,-0.6980525577895965,9.995975509177537,-0.8644401316546758,-0.5737646551209412
263,179584,185.55598,-1.911562,10.633,0.445,8.65419141010924,9.366251223690274,-0.3645865370099123,9.999384548890989,-0.2573329013215759,-0.153527551320348
264,139123,185.79263,-1.838075,11.027999999999999,0.053,8.752843129470111,-999.0,-999.0,-999.0,-999.0,-0.007542737010130196
265,221375,185.82532,1.486861,9.878,-0.079,8.495607362613594,9.19456604406768,-0.8397306824026373,9.982211032871339,-0.7305089339672141,-0.38820022480440386
266,100192,185.92766,0.9621930000000001,9.328,-0.506,8.339581654260307,8.939004263968377,-0.9654111246532878,9.991945542619053,-0.5291921979262345,-0.619087068025598
267,62145,211.50593999999998,-0.310554,10.286,0.07200000000000001,8.609295793377091,9.23636084748199,-0.4540871261324893,9.991292239408835,-0.32709807099579835,-0.21996408496057995
268,463119,211.54915,-1.227891,10.452,0.052000000000000005,8.609905320792448,9.624419929570276,-0.6028650634728474,9.999356037685324,-0.3767883195926646,-0.21906210629133582
269,491457,211.73486,-1.594725,10.713,0.579,8.695734516948601,9.099014114684538,-0.1229286237183959,9.981595795451467,-0.03236300545223009,-0.09205206181946046
270,543498,211.80234,-1.012998,10.672,0.561,8.665440981237309,9.324436927192325,-0.270825082911056,9.996480810605018,-0.20958559774653227,-0.13688043596503086
271,28654,211.81607000000002,1.065028,9.152999999999999,-0.502,8.251115713764055,-999.0,-999.0,-999.0,-999.0,-0.7245027035247382
272,227036,211.82817000000003,1.281959,9.494,-0.001,8.288451782488487,8.910029522278991,-0.7404230249259148,9.980718705309975,-1.1635584063377136,-0.6947490522735382
273,460374,212.03543,-1.7023119999999998,10.954,0.337,8.681047334458686,9.353592810075787,-0.034196388526566764,9.992368684401466,0.11392884316615284,-0.11378615446803764
274,567545,212.10362,-0.5891390000000001,11.113,0.256,8.738661491010246,9.773175114802578,-0.15855737949480428,10.002735018846103,0.002509146389406309,-0.02852872560303865
275,14555,212.11497000000003,0.70029,9.038,-0.503,8.129946596160732,-999.0,-999.0,-999.0,-999.0,-0.8463867189219201
276,491508,212.1611,-1.4687649999999999,10.690999999999999,0.45299999999999996,8.71217518350235,9.479388906211568,-0.4171115446838117,9.999916766682313,-0.19367535743964076,-0.06772316345322338
277,227123,212.19794,1.317963,10.379000000000001,-0.405,8.698954452406282,9.730079280018632,-0.31109736717709136,10.000345849191667,-0.18185245885505932,-0.08728720132918433
278,77226,212.3728,0.14367,10.359000000000002,0.15,8.868826751473279,-999.0,-999.0,-999.0,-999.0,0.16408982683015694
279,463317,212.42643999999999,-1.256745,8.547,-1.097,8.092832100890302,-999.0,-999.0,-999.0,-999.0,-0.8837201897144453
280,567598,212.43417000000002,-0.448391,10.812999999999999,0.466,8.703209050123741,9.494927292882666,-0.18033046624420365,9.997302874368279,-0.0693500559642262,-0.08099124762688881
281,463288,212.48482,-1.240046,9.825,0.308,8.435456595347624,8.704335985871456,-0.8620570894596857,9.98534741222339,-0.6792776903742956,-0.4772113302045877
282,227176,212.5092,1.2631649999999999,9.686,-0.275,8.51211547011825,-999.0,-999.0,-999.0,-999.0,-0.36377152731901496
283,14697,212.628,0.63347,10.984000000000002,0.574,8.779366945187139,9.531900120231995,-0.051192687423802834,9.995062459824627,0.044373865582380434,0.031707205487927936
284,227223,212.67107000000001,1.339415,10.378,0.752,8.579903163982548,8.973029900910685,-0.44288792150538653,9.987181766916887,-0.41243660981295377,-0.2634592979386259
285,296638,212.67445,1.480517,10.453,0.038,8.772687818841625,9.50896144886774,-0.19898580428442594,9.988347903498452,-0.15454437709246654,0.021823434321836643
286,296639,212.67737999999997,1.408066,10.347999999999999,-0.051,8.603654598103413,9.434456377388814,-0.3697714949194689,9.999532830208656,-0.27224485730170195,-0.22831192572657066
287,463367,212.69762999999998,-1.314215,10.530999999999999,0.401,8.618929546535194,-999.0,-999.0,-999.0,-999.0,-0.20570805703722073
288,227230,212.72097999999997,1.369399,9.628,-0.488,8.555883101007467,9.131602692933903,-0.5870147794844446,9.983393717950317,-0.8682758770222074,-0.29900418712915133
289,105597,212.7404,1.035743,10.579,0.242,8.6917216822053,9.411599965648927,-0.140010603405236,9.98727388325801,-0.029594725854301108,-0.09799025467259881
290,91627,212.81851,0.489435,10.449000000000002,0.302,8.565246202456024,9.11336363434488,-0.29775746581228674,9.990276803686909,-0.3106102206283485,-0.2851486696055776
291,227264,212.82385,1.2752729999999999,10.475999999999999,-0.212,8.698593227247388,9.424935266564733,0.02131490595993232,9.986531013937835,0.08555827360823924,-0.08782174231931705
292,62435,212.84807,-0.30051,9.113999999999999,-0.66,8.248144290468296,9.301894018810913,-0.9614628345138744,9.992025189384574,-0.8181614091005025,-0.7274916582179412
293,14812,212.93002,0.720111,10.003,-0.122,8.599392714173925,9.362509871976114,-0.352098349861222,9.9938500794155,-0.3762123564451312,-0.23461866156542577
294,318936,212.94107000000002,1.947313,8.835,-0.968,8.149141771837929,9.19195508530795,-1.1281170823555997,9.99393421018589,-1.008793338168306,-0.8270782917082276
295,592421,212.97421,-0.034186,10.995,0.466,8.715596445541117,9.489105379710873,-0.2254515871240249,9.999668976685717,-0.17489782062222686,-0.06266037988825701
296,91692,213.02437,0.485349,10.572000000000001,0.032,8.670696659760113,9.5684805111003,-0.1693392511004983,9.998564413886898,-0.11677530115141944,-0.1291030828869868
297,296725,213.02888,1.517785,9.671,-0.28300000000000003,8.492813203858049,9.188495247791158,-0.8160910190522206,9.985234442505098,-1.0295873082087057,-0.3923350209308598
298,567736,213.05272999999997,-0.6127020000000001,8.621,-0.46799999999999997,7.992278854910943,8.786271493782353,-1.4128698653301008,9.987269864071557,-1.5285837908347777,-0.9848666998450835
299,543812,213.0537,-0.846366,9.399,-0.401,8.20790581734601,9.245969394594027,-0.9861337124228886,9.985636610075524,-1.2878832955616508,-0.7679675383316482
300,47460,213.06502000000003,-0.633023,10.860999999999999,0.281,8.761288217143479,9.368953180835431,-0.28628968832364804,9.992976674435932,-0.4007333787831958,0.0049543037289190295
301,47493,213.10355,-0.832024,9.755,0.245,8.473584645261628,8.716810112299685,-0.8280435476105812,9.988445132747087,-1.2418968139519515,-0.4207894419418441
302,491743,213.12767000000002,-1.4059760000000001,8.837,-0.7490000000000001,8.25119142002324,-999.0,-999.0,-999.0,-999.0,-0.7244265505986238
303,28738,213.15053999999998,1.0579020000000001,9.968,0.147,8.583241070982362,9.065161494194609,-0.4560626262213588,9.987236889524713,-0.4990566492800886,-0.2585198631603003
304,543859,213.15173,-1.0364200000000001,10.92,0.389,8.729450236023691,9.676074489196171,-0.2285344179608676,10.00146689542526,-0.0854142430776739,-0.04215954073214334
305,543860,213.15467999999998,-1.0122229999999999,10.013,0.591,8.477214714780386,8.932524823842076,-0.5985040645959789,9.990556014128641,-0.9245352957687856,-0.41541766506798616
306,296742,213.20535,1.4892299999999998,9.038,-0.75,8.171396329583798,8.745286417983634,-0.968409109664122,9.980754440086594,-1.2433637833080255,-0.8046924320716577
307,47500,213.2528,-0.8310049999999999,9.321,-0.036000000000000004,8.42889908201558,8.861505772910139,-0.7801592094898618,9.979893538804381,-1.0020729716038952,-0.48691513843334633
308,77446,213.26065,0.146376,10.679,0.384,8.653842468324838,9.340818296475957,-0.17218046649295615,9.99634476703076,-0.11884296334696508,-0.15404391537290607
309,543895,213.27233999999999,-0.8462379999999999,9.871,0.122,8.629849773006445,9.007948102388207,-0.4584317006430715,9.983147545523737,-0.3434716780128008,-0.18954830590506333
310,238125,213.3289,1.664402,9.65,-0.322,8.45060921026362,9.265541636039265,-0.83847548351842,9.995080857551077,-1.0408135781923429,-0.45478849065189664
311,77452,213.375,0.185848,9.892000000000001,-0.239,8.620117680905611,9.370916010672026,-0.4938753672942193,9.995837181559407,-0.5544709153016456,-0.20394985579587654
312,238131,213.3995,1.736274,9.097999999999999,-0.8079999999999999,8.179910494393933,9.040169400408322,-0.9189268611525458,9.992814378508047,-1.09084665020193,-0.7961280336891416
313,319057,213.44547000000003,1.9335189999999998,10.206,0.4,8.600382940076653,-999.0,-999.0,-999.0,-999.0,-0.23315332527456967
314,319064,213.47957000000002,1.8182189999999998,10.677,0.39799999999999996,8.673441905571831,9.274818040534084,-0.20765171179689298,9.994431780442014,-0.2411596371186587,-0.12504066813480463
315,62593,213.49005,-0.232776,9.316,-0.396,8.545909790631868,9.423696741472924,-0.8363457928073658,9.995055513572279,-1.1509537594440309,-0.3137626918229639
316,319139,213.55367999999999,1.836911,8.713,-1.065,8.149277843090223,-999.0,-999.0,-999.0,-999.0,-0.8269414176355454
317,543998,213.55489,-0.894395,11.113,0.182,8.767857874643418,9.672734911700463,-0.07984341939806609,9.997642159341446,0.033188339800834785,0.014676082897329579
318,47652,213.60343999999998,-0.829341,9.623,-0.031,8.469989026486315,-999.0,-999.0,-999.0,-999.0,-0.42611023860555086
319,296829,213.6546,1.465627,10.249,-0.081,8.648495448370808,9.551096396511062,-0.4069226711102726,9.998754949394119,-0.338626668659448,-0.1619564355008798
320,62718,213.67436,-0.284045,9.613999999999999,0.15,8.431770857270598,8.797145129190676,-0.5614181557949349,9.988848055159542,-1.0883652914477433,-0.4826654854109709
321,460756,213.70927000000003,-1.59707,10.221,-0.49200000000000005,8.757779763090904,9.663822191162835,-0.1458070031341655,9.996831793323913,-0.10548093876580482,-0.00023750657808108144
322,319231,213.96152999999998,1.8826080000000003,10.037,-0.191,8.78557355680539,9.250854773953595,-0.17025879004454136,9.97682754666834,-0.27977170981059696,0.04089174936061646
323,463668,214.02192999999997,-1.2603959999999998,10.982999999999999,0.972,8.731716623294025,9.139819969476733,-0.2446344880674168,9.9925068647562,-0.15765672457218932,-0.03880574084950261
324,296934,214.04425,1.54141,10.277000000000001,0.595,8.619806436992281,-999.0,-999.0,-999.0,-999.0,-0.2044104345388238
325,514029,214.13351,-1.182146,10.613,0.551,8.629226221630388,9.216625268103346,-0.29397252657095274,9.996124418699942,-0.2697549925452544,-0.19047103723135272
326,238395,214.2432,1.6404299999999998,9.78,0.248,8.494714720276303,8.923589521521471,-0.8253491124337211,9.981281640686788,-1.0585356883881183,-0.38952115693512823
327,511456,214.25258,-1.276792,10.439,0.151,8.706273574282939,-999.0,-999.0,-999.0,-999.0,-0.07645636477610829
328,91924,214.25699,0.47706899999999997,10.905,0.27399999999999997,8.759052730235293,9.557584026203829,-0.26954849665541314,9.998487796845305,-0.26658635130727865,0.0016462302021853503
329,592835,214.25931,-0.163617,10.453,0.44799999999999995,8.605156358651582,9.15273417027758,-0.4116765978155527,9.989497910889893,-0.5438246760013767,-0.22608962046738945
330,91926,214.26852000000002,0.507997,10.102,-0.956,8.858576187369193,9.648797749166366,-0.2478230830316666,9.992276534301617,-0.1987939922893626,0.1489210420689311
331,227614,214.31264,1.229366,10.332,0.272,8.80681159213724,9.551827662221763,-0.5049782105571576,9.996614513030591,-0.5023963661334939,0.07231979404468802
332,227607,214.32445,1.1562290000000002,11.119000000000002,0.34700000000000003,8.867552213597037,9.834289428326178,-0.6642312767026508,10.002504909322369,-0.2805604749341124,0.16220376568089456
333,15165,214.38117999999997,0.7716430000000001,11.280999999999999,0.14800000000000002,8.810254111652414,9.816576549931094,-0.2151766625985209,9.997977429298613,0.03636889634725075,0.07741403442324213
334,319400,214.39162000000002,1.936916,10.686,-0.055999999999999994,8.745210861476293,9.834800762327731,-0.16692679314006506,10.003782436074092,0.019497821374642888,-0.018836967187382925
335,319381,214.3917,1.8125369999999998,10.347999999999999,0.147,8.629034593982995,9.324861023157393,-0.3656196440014937,9.99289586671588,-0.4594795633589946,-0.19075460782396547
336,618116,214.40555,0.329099,10.460999999999999,0.337,8.563500764344525,-999.0,-999.0,-999.0,-999.0,-0.2877315689229736
337,250277,214.43384,1.981308,10.107999999999999,0.46399999999999997,8.511268967290968,8.782230843164298,-0.6801956110578338,9.988263384785832,-0.6516115775164415,-0.3650241822028253
338,618152,214.52287,0.227392,10.051,-0.092,8.606706036782802,9.22249317879076,-0.42592355590256537,9.998688243187553,-0.3931236885678813,-0.22379640676881074
339,106042,214.56212999999997,0.8910899999999999,10.344000000000001,0.727,8.631540837955379,8.86498293592172,-0.5827950161784682,9.983261741842282,-0.22359905927142287,-0.1870458679936302
340,106047,214.5697,0.9862540000000001,10.304,-0.37200000000000005,8.654064267385115,9.612604593157199,-0.1885072586233382,9.998070990534282,-0.19129887453378613,-0.1537156971235074
341,15220,214.61652999999998,0.750084,8.999,-0.764,8.370724849609546,8.896133415660408,-0.7760272352982882,9.986822359134178,-1.0742083259838104,-0.5730013675477945
342,77754,214.64775,0.157717,10.571,0.733,8.641803986665169,9.116346850170997,-0.3693997469073301,9.994094859830494,-0.3614067133972693,-0.171858460532885
343,618220,214.73902999999999,0.365607,10.668,-0.099,8.661403044808536,9.623975250643412,-0.21139266919264615,9.99544052355392,-0.15995427275623622,-0.14285577429233065
344,63210,215.01945,-0.314803,10.294,-0.312,8.724134886166466,9.382600222513565,-0.4746509302465207,9.998956671880242,-0.3093092316692238,-0.050025195450864146
345,592999,215.06155,-0.079376,10.43,0.24600000000000002,8.643390969102889,9.423365219627714,-0.4809696502691968,9.997270710454158,-0.5186809149142082,-0.16951004392154623
346,593117,215.549,-0.13128499999999999,10.181000000000001,0.172,8.631824393066001,9.206622530415805,-0.4395816849316913,9.994946852815486,-0.29216730714397016,-0.18662626314093167
347,227970,215.6046,1.197603,10.315999999999999,0.48700000000000004,8.551116378050008,9.198335222497748,-0.6041089805692434,9.994733777636664,-0.5107097877040542,-0.3060579837615993
348,63389,215.75062999999997,-0.254538,10.216000000000001,0.45299999999999996,8.596259075717942,8.911187966976444,-0.4113133304630749,9.990430033518026,-0.4072622743324639,-0.23925581975258936
349,238922,215.78725,1.6715810000000002,10.722999999999999,-1.429,8.569251220653982,9.87832469910896,-0.10025488008790392,9.998837550794198,0.007749079546458386,-0.2792220436762385
